Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
1,restecg,None,0.8,0.6,-0.133,-0.6,-0.109,0.545,0.188,0.562,0.625,0,-0.121,-0.02749999999999997,0.714,0.643,0.125,0.438,0.4,0.533,0.833,0.562,0.714,0.643,0.769,0.6,0.8,0.6
1,thalach,None,0.8,0.7333333333333333,0,0.571,0,-0.063,0,0.33,0,0.486,0.0,0.254,0.714,0.714,0.125,0.25,0.4,0.467,0.833,0.714,0.714,0.714,0.769,0.714,0.8,0.733
1,exang,None,0.8,0.5666666666666667,0.5,0.5,-0.167,-0.25,0.45,0.4,0.357,0.556,0.16649999999999998,0.125,0.714,0.714,0.125,0.562,0.4,0.633,0.833,0.526,0.714,0.714,0.769,0.606,0.8,0.567
1,oldpeak,None,0.8,0.5666666666666667,1.0,0.167,0.0,-0.417,0.5,0.3,0.0,0.571,0.5,-0.12499999999999999,0.714,0.571,0.125,0.438,0.4,0.5,0.833,0.533,0.714,0.571,0.769,0.551,0.8,0.567
1,ca,None,0.8,0.6,0.333,0.333,0.143,0.0,0.115,0.173,0.769,0.769,0.238,0.1665,0.714,0.714,0.125,0.5,0.4,0.6,0.833,0.556,0.714,0.714,0.769,0.625,0.8,0.6
1,thal,None,0.8,0.6,0.65,0.55,-0.256,0.128,0.652,0.281,0.153,0.595,0.197,0.339,0.714,0.643,0.125,0.438,0.4,0.533,0.833,0.562,0.714,0.643,0.769,0.6,0.8,0.6
1,age,['ca'],0.7333333333333333,0.6333333333333333,-0.25,0.083,0.429,0.127,0.4,0.067,3.0,1.111,0.0895,0.10500000000000001,0.643,0.786,0.188,0.5,0.4,0.633,0.75,0.579,0.643,0.786,0.692,0.667,0.733,0.633
1,sex,['ca'],0.7333333333333333,0.6,-0.167,-0.167,0.25,0.25,0.292,0.25,2.75,1.75,0.041499999999999995,0.041499999999999995,0.643,0.643,0.188,0.438,0.4,0.533,0.75,0.562,0.643,0.643,0.692,0.6,0.733,0.6
1,cp,['ca'],0.7333333333333333,0.7,-0.643,-0.786,0.3,-0.2,0.5,0.083,0,1.167,-0.1715,-0.493,0.643,0.786,0.188,0.375,0.4,0.567,0.75,0.647,0.643,0.786,0.692,0.71,0.733,0.7
1,trestbps,['ca'],0.7333333333333333,0.6,-1.0,-0.042,1.0,-0.055,1.0,0.019,0,1.036,0.0,-0.0485,0.643,0.643,0.188,0.438,0.4,0.533,0.75,0.562,0.643,0.643,0.692,0.6,0.733,0.6
1,chol,['ca'],0.7333333333333333,0.6333333333333333,0.0,-0.208,0.0,0.167,0.0,0.125,0,1.25,0.0,-0.02049999999999999,0.643,0.714,0.188,0.438,0.4,0.567,0.75,0.588,0.643,0.714,0.692,0.645,0.733,0.633
1,fbs,['ca'],0.7333333333333333,0.6333333333333333,0.385,0.385,-0.083,0.167,0.0,0.12,1.0,1.3,0.151,0.276,0.643,0.643,0.188,0.375,0.4,0.5,0.75,0.6,0.643,0.643,0.692,0.621,0.733,0.633
1,restecg,['ca'],0.7333333333333333,0.6,0.067,-0.6,0.273,0.545,0.054,0.562,0.875,0,0.17,-0.02749999999999997,0.643,0.643,0.188,0.438,0.4,0.533,0.75,0.562,0.643,0.643,0.692,0.6,0.733,0.6
1,thalach,['ca'],0.7333333333333333,0.7333333333333333,0,0.286,0,0.159,0,0.08,0,0.875,0.0,0.22249999999999998,0.643,0.857,0.188,0.375,0.4,0.6,0.75,0.667,0.643,0.857,0.692,0.75,0.733,0.733
1,exang,['ca'],0.7333333333333333,0.6333333333333333,0.625,0.25,-0.083,0.083,0.45,0.15,0.357,0.812,0.271,0.1665,0.643,0.857,0.188,0.562,0.4,0.7,0.75,0.571,0.643,0.857,0.692,0.685,0.733,0.633
1,oldpeak,['ca'],0.7333333333333333,0.7,1.0,0.5,-1.0,-0.25,1.0,0.45,0.0,0.437,0.0,0.125,0.643,0.714,0.188,0.312,0.4,0.5,0.75,0.667,0.643,0.714,0.692,0.69,0.733,0.7
1,thal,['ca'],0.7333333333333333,0.5666666666666667,0.55,0.2,-0.59,-0.205,0.652,0.222,0.153,0.68,-0.019999999999999962,-0.0024999999999999883,0.643,0.643,0.188,0.5,0.4,0.567,0.75,0.529,0.643,0.643,0.692,0.58,0.733,0.567
1,age,['thal'],0.7666666666666667,0.5,-0.25,-0.375,0.032,0.048,0.2,0.2,1.75,1.333,-0.109,-0.1635,0.643,0.714,0.125,0.688,0.367,0.7,0.818,0.476,0.643,0.714,0.72,0.571,0.767,0.5
1,sex,['thal'],0.7666666666666667,0.5333333333333333,-0.167,-0.167,0.167,0.083,0.25,0.125,2.5,1.25,0.0,-0.042,0.643,0.643,0.125,0.562,0.367,0.6,0.818,0.5,0.643,0.643,0.72,0.563,0.767,0.533
1,cp,['thal'],0.7666666666666667,0.6,-0.643,-0.714,-0.067,-0.267,0.25,0.083,2.5,0.875,-0.355,-0.4905,0.643,0.714,0.125,0.5,0.367,0.6,0.818,0.556,0.643,0.714,0.72,0.625,0.767,0.6
1,trestbps,['thal'],0.7666666666666667,0.5333333333333333,-1.0,0.0,0.0,-0.055,0.5,0.019,0,0.96,-0.5,-0.0275,0.643,0.5,0.125,0.438,0.367,0.467,0.818,0.5,0.643,0.5,0.72,0.5,0.767,0.533
1,chol,['thal'],0.7666666666666667,0.5666666666666667,0.0,-0.042,0.0,0.267,0.0,0.125,0,1.25,0.0,0.1125,0.643,0.643,0.125,0.5,0.367,0.567,0.818,0.529,0.643,0.643,0.72,0.58,0.767,0.567
1,fbs,['thal'],0.7666666666666667,0.6,0.385,0.385,-0.167,0.25,0.04,0.16,0.9,1.4,0.109,0.3175,0.643,0.643,0.125,0.438,0.367,0.533,0.818,0.562,0.643,0.643,0.72,0.6,0.767,0.6
1,restecg,['thal'],0.7666666666666667,0.5666666666666667,0.067,-0.8,-0.109,0.636,0.25,0.688,0.5,0,-0.020999999999999998,-0.08200000000000002,0.643,0.643,0.125,0.5,0.367,0.567,0.818,0.529,0.643,0.643,0.72,0.58,0.767,0.567
1,thalach,['thal'],0.7666666666666667,0.7333333333333333,0,0.143,0,0.016,0,0.089,0,0.875,0.0,0.07949999999999999,0.643,0.929,0.125,0.438,0.367,0.667,0.818,0.65,0.643,0.929,0.72,0.765,0.767,0.733
1,exang,['thal'],0.7666666666666667,0.5,0.625,0.5,-0.5,-0.083,0.65,0.3,0.187,0.667,0.0625,0.2085,0.643,0.714,0.125,0.688,0.367,0.7,0.818,0.476,0.643,0.714,0.72,0.571,0.767,0.5
1,oldpeak,['thal'],0.7666666666666667,0.5333333333333333,1.0,0.292,-1.0,-0.417,1.0,0.35,0.0,0.5,0.0,-0.0625,0.643,0.5,0.125,0.438,0.367,0.467,0.818,0.5,0.643,0.5,0.72,0.5,0.767,0.533
1,ca,['thal'],0.7666666666666667,0.5666666666666667,0.417,-0.167,0.143,0.0,0.154,0.077,0.692,1.154,0.27999999999999997,-0.0835,0.643,0.643,0.125,0.5,0.367,0.567,0.818,0.529,0.643,0.643,0.72,0.58,0.767,0.567
1,age,['restecg'],0.8,0.6666666666666666,-0.083,-0.083,0.032,0.349,0.133,0.267,1.4,1.667,-0.025500000000000002,0.13299999999999998,0.714,0.714,0.125,0.375,0.4,0.533,0.833,0.625,0.714,0.714,0.769,0.667,0.8,0.667
1,sex,['restecg'],0.8,0.6,-0.25,-0.167,0.167,-0.083,0.292,0.042,2.75,1.083,-0.041499999999999995,-0.125,0.714,0.643,0.125,0.438,0.4,0.533,0.833,0.562,0.714,0.643,0.769,0.6,0.8,0.6
