Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
1,age,['thal'],0.7666666666666667,0.5,-0.25,0.125,0.032,-0.032,0.2,0.067,1.75,0.929,-0.109,0.0465,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,sex,['thal'],0.7666666666666667,0.5,-0.167,-0.5,0.167,0.5,0.25,0.5,2.5,2.0,0.0,0.0,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,cp,['thal'],0.7666666666666667,0.5,-0.643,-0.929,-0.067,0.067,0.25,0.083,2.5,1.1,-0.355,-0.43100000000000005,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,trestbps,['thal'],0.7666666666666667,0.5,-1.0,-0.125,0.0,-0.109,0.5,0.014,0,1.016,-0.5,-0.11699999999999999,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,chol,['thal'],0.7666666666666667,0.5,0.0,-0.125,0.0,0.067,0.0,0.08,0,1.094,0.0,-0.028999999999999998,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,fbs,['thal'],0.7666666666666667,0.5,0.385,0.077,-0.167,0.167,0.04,0.12,0.9,1.15,0.109,0.122,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,restecg,['thal'],0.7666666666666667,0.5,0.067,-1.0,-0.109,0.909,0.25,0.938,0.5,0,-0.020999999999999998,-0.045499999999999985,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,thalach,['thal'],0.7666666666666667,0.5,0,0.143,0,-0.222,0,0.188,0,0.812,0.0,-0.03950000000000001,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,exang,['thal'],0.7666666666666667,0.5,0.625,0.125,-0.5,-0.167,0.65,0.15,0.187,0.85,0.0625,-0.021000000000000005,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,oldpeak,['thal'],0.7666666666666667,0.5,1.0,0.125,-1.0,-0.167,1.0,0.15,0.0,0.85,0.0,-0.021000000000000005,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,ca,['thal'],0.7666666666666667,0.5,0.417,0.083,0.143,-0.143,0.154,0.115,0.692,0.885,0.27999999999999997,-0.029999999999999992,0.643,0.929,0.125,0.875,0.367,0.9,0.818,0.481,0.643,0.929,0.72,0.634,0.767,0.5
1,age,['restecg'],0.8,0.6333333333333333,-0.083,-0.042,0.032,0.524,0.133,0.333,1.4,1.625,-0.025500000000000002,0.24100000000000002,0.714,0.857,0.125,0.562,0.4,0.7,0.833,0.571,0.714,0.857,0.769,0.685,0.8,0.633
1,sex,['restecg'],0.8,0.6333333333333333,-0.25,-0.417,0.167,0.083,0.292,0.25,2.75,1.5,-0.041499999999999995,-0.16699999999999998,0.714,0.857,0.125,0.562,0.4,0.7,0.833,0.571,0.714,0.857,0.769,0.685,0.8,0.633
